mfg,makes,carlines,type,percent_content_USA_CAN,percent_content_other1,percent_content_other2,final_assembly1,final_assembly2,source_E1,source_E2,source_T1,source_T2,year,mfg_HQ,E_US,E_CA,T_US,T_CA,E_MX,T_MX,us_ca_shr,other1_shr,other1_who,other2_shr,other2_who,mx_shr,ell,add_plant,nafta_assembly,rem_shr,mx_shr_rem,mx_shr_rem_mn,stata_merge,mx_shr_con,mx_shr_lib,nafta_shr_lib,nafta_shr_con
Audi,Audi,S5,PC,1%,61%G,22%H,G,,H,,G (Manual),,2015,DEU,false,false,false,false,false,false,1.0,61.0,G,22.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S5 Cabriolet,PC,1%,66%G,20%H,G,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,66.0,G,20.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S6,PC,1%,55%G,25%H,G,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,55.0,G,25.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,S7,PC,1%,56%G,25%H,G,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,56.0,G,25.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,SQ5,MPV,1%,61%G,20%H,G,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,61.0,G,20.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,TT Coupe,PC,1%,70%G,17%H,H,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,70.0,G,17.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,TT/TTS Roadster,PC,1%,70%G,,H,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Audi,Audi,TTS Coupe,PC,1%,70%G,20%H,H,,H,,G,,2015,DEU,false,false,false,false,false,false,1.0,70.0,G,20.0,H,,ROW,false,false,,,,,0,0.0,1.0,1.0
BMW AG,BMW,2 Series Coupe/Convertible,PC,5%,60%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,60.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,3 Series Gran Turismo,PC,5%,60%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,60.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,3 Series Sedan,PC,5%,65%G,,G,AF,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,65.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,3 Series Sports Wagon,PC,5%,65%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,65.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,4 Series Coupe/Connvertible,PC,5%,65%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,65.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,4 Series Gran Coupe,PC,5%,60%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,60.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,5 Series Gran Turismo,PC,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,5 Series Sedan,PC,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,6 Series Coupe/Convertible,PC,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,6 Series Gran Coupe,PC,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,7 Series Sedan,PC,5%,75%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,75.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,i3,PC,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,i8,PC,5%,60%G,,G,,G,,J,,2015,DEU,false,false,false,false,false,false,5.0,60.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,X1,MPV,5%,70%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,70.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,BMW,Z4,PC,5%,75%G,,G,,G,,G,,2015,DEU,false,false,false,false,false,false,5.0,75.0,G,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Convertible,PC,5%,25%G,20%UK,UK,,"F, G(S)",,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,25.0,G,20.0,UK,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Countryman,PC,5%,40%G,20%A,A,,G,,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,40.0,G,20.0,A,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Coupe,PC,5%,20%G,20%A,A,,"F, G(S)",,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,20.0,G,20.0,A,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Hardtop 2 Door,PC,5%,35%G,25%UK,UK,,G,,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,35.0,G,25.0,UK,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Hardtop 4 Door,PC,5%,35%G,25%UK,UK,,G,,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,35.0,G,25.0,UK,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Paceman,PC,5%,40%G,20%A,A,,G,,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,40.0,G,20.0,A,,ROW,false,false,,,,,0,0.0,5.0,5.0
BMW AG,MINI,Cooper Roadster,PC,5%,20%G,20%A,A,,"F, G(S)",,J(Auto),G(Manual),2015,DEU,false,false,false,false,false,false,5.0,20.0,G,20.0,A,,ROW,false,false,,,,,0,0.0,5.0,5.0
Ford Motor Co.,Ford,Transit Connect,Truck,10%,40%SP,,SP,,US(2.5L),UK(1.6L),F,,2015,USA,true,false,false,false,false,false,10.0,40.0,SP,,,,ROW,false,false,,,,,0,0.0,10.0,10.0
General Motors LLC,Buick,Encore,MPV,3%,67%K,19%CH,K,,K,,K,,2015,USA,false,false,false,false,false,false,3.0,67.0,K,19.0,CH,,ROW,false,false,,,,,0,0.0,3.0,3.0
General Motors LLC,Chevrolet,Caprice,PC,7%,64%AU,,AU,,M,,F,M,2015,USA,false,false,false,false,true,true,7.0,64.0,AU,,,,ROW,false,false,,,,,0,0.0,7.0,7.0
General Motors LLC,Chevrolet,Spark,PC,7%,75%K,,K,,K,,J,K,2015,USA,false,false,false,false,false,false,7.0,75.0,K,,,,ROW,false,false,,,,,0,0.0,7.0,7.0
General Motors LLC,Chevrolet,Spark EV,PC,7%,75%K,,K,,US,,US,,2015,USA,true,false,true,false,false,false,7.0,75.0,K,,,,ROW,false,false,,,,,0,0.0,7.0,7.0
General Motors LLC,Chevrolet,SS,PC,7%,64%AU,,AU,,M,,M,,2015,USA,false,false,false,false,true,true,7.0,64.0,AU,,,,ROW,false,false,,,,,0,0.0,7.0,7.0
General Motors LLC,Chevrolet,Trax,MPV,4%,75%K,,K,,K,,K,,2015,USA,false,false,false,false,false,false,4.0,75.0,K,,,,ROW,false,false,,,,,0,0.0,4.0,4.0
"Honda Motor Co., Ltd.",Acura,RLX,PC,10%,80%J,,J,,J,,J,,2015,JPN,false,false,false,false,false,false,10.0,80.0,J,,,,ROW,false,false,,,,,0,0.0,10.0,10.0
"Honda Motor Co., Ltd.",Acura,RLX Sport Hybrid,PC,10%,80%J,,J,,J,,J,,2015,JPN,false,false,false,false,false,false,10.0,80.0,J,,,,ROW,false,false,,,,,0,0.0,10.0,10.0
"Honda Motor Co., Ltd.",Honda,CR-V,MPV,70%,15%J,,"US, CN",M,US,,US,,2015,JPN,true,false,true,false,false,false,70.0,15.0,J,,,,ROW,false,false,,,,,0,0.0,70.0,70.0
"Honda Motor Co., Ltd.",Honda,CR-Z,PC,0%,90%J,,J,,J,,J,,2015,JPN,false,false,false,false,false,false,0.0,90.0,J,,,,ROW,false,false,,,,,0,0.0,0.0,0.0
Hyundai Motor Co.,Hyundai,Accent,PC,2%,87%,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,2.0,87.0,,,,,ROW,false,false,,,,,0,0.0,2.0,2.0
Hyundai Motor Co.,Hyundai,Elantra (Korea),PC,3%,92%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,3.0,92.0,K,,,,ROW,false,false,,,,,0,0.0,3.0,3.0
Hyundai Motor Co.,Hyundai,Elantra Two Door,PC,2%,89%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,2.0,89.0,K,,,,ROW,false,false,,,,,0,0.0,2.0,2.0
Hyundai Motor Co.,Hyundai,Equus,PC,3%,80%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,3.0,80.0,K,,,,ROW,false,false,,,,,0,0.0,3.0,3.0
Hyundai Motor Co.,Hyundai,Genesis,PC,5%,81%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,5.0,81.0,K,,,,ROW,false,false,,,,,0,0.0,5.0,5.0
Hyundai Motor Co.,Hyundai,Genesis Coupe,PC,4%,80%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,4.0,80.0,K,,,,ROW,false,false,,,,,0,0.0,4.0,4.0
Hyundai Motor Co.,Hyundai,Santa Fe,MPV,4%,83%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,4.0,83.0,K,,,,ROW,false,false,,,,,0,0.0,4.0,4.0
Hyundai Motor Co.,Hyundai,Sonata Hybrid,PC,4%,88%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,4.0,88.0,K,,,,ROW,false,false,,,,,0,0.0,4.0,4.0
Hyundai Motor Co.,Hyundai,Tucson,MPV,1%,91%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,1.0,91.0,K,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Hyundai Motor Co.,Hyundai,Tucson Fuel Cell,MPV,15%,58%K,19%J,K,,K,,K,,2015,KOR,false,false,false,false,false,false,15.0,58.0,K,19.0,J,,ROW,false,false,,,,,0,0.0,15.0,15.0
Hyundai Motor Co.,Hyundai,Veloster,PC,1%,90%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,1.0,90.0,K,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Hyundai Motor Co.,Hyundai,Azera,PC,4%,80%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,4.0,80.0,K,,,,ROW,false,false,,,,,0,0.0,4.0,4.0
Hyundai Motor Co.,Hyundai,Elantra GT,PC,1%,90%K,,K,,K,,K,,2015,KOR,false,false,false,false,false,false,1.0,90.0,K,,,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Jaguar,F-TYPE Coupe/Convertible,PC,2%,55%G,39%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,2.0,55.0,G,39.0,UK,,ROW,false,false,,,,,0,0.0,2.0,2.0
Jaguar Land Rover Ltd.,Jaguar,F-TYPE R Coupe,PC,2%,53%G,41%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,2.0,53.0,G,41.0,UK,,ROW,false,false,,,,,0,0.0,2.0,2.0
Jaguar Land Rover Ltd.,Jaguar,F-TYPE S Coupe/Convertible,PC,2%,54%G,40%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,2.0,54.0,G,40.0,UK,,ROW,false,false,,,,,0,0.0,2.0,2.0
Jaguar Land Rover Ltd.,Jaguar,F-TYPE V8 S Convertible,PC,2%,53%G,41%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,2.0,53.0,G,41.0,UK,,ROW,false,false,,,,,0,0.0,2.0,2.0
Jaguar Land Rover Ltd.,Jaguar,XF 2.0 T,PC,0%,59%G,35%UK,UK,,SP,,G,,2015,ROW,false,false,false,false,false,false,0.0,59.0,G,35.0,UK,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,XF AWD,PC,0%,50%UK,46%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,0.0,50.0,UK,46.0,G,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,XF RWD,PC,0%,49%UK,46%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,0.0,49.0,UK,46.0,G,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,XF Supercharged,PC,8%,47%G,45%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,8.0,47.0,G,45.0,UK,,ROW,false,false,,,,,0,0.0,8.0,8.0
Jaguar Land Rover Ltd.,Jaguar,XFR,PC,8%,46%G,42%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,8.0,46.0,G,42.0,UK,,ROW,false,false,,,,,0,0.0,8.0,8.0
Jaguar Land Rover Ltd.,Jaguar,XFR-S,PC,10%,51%UK,36%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,10.0,51.0,UK,36.0,G,,ROW,false,false,,,,,0,0.0,10.0,10.0
Jaguar Land Rover Ltd.,Jaguar,XJ - AWD,PC,0%,56%G,35%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,0.0,56.0,G,35.0,UK,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,XJ - RWD,PC,0%,57%G,33%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,0.0,57.0,G,33.0,UK,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,XJ Portfolio - AWD,PC,1%,55%G,35%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,1.0,55.0,G,35.0,UK,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Jaguar,XJ Portfolio - RWD,PC,0%,57%G,33%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,0.0,57.0,G,33.0,UK,,ROW,false,false,,,,,0,0.0,0.0,0.0
Jaguar Land Rover Ltd.,Jaguar,"XJ Portfolio Supercharged -
LWB",PC,6%,54%G,32%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,6.0,54.0,G,32.0,UK,,ROW,false,false,,,,,0,0.0,6.0,6.0
Jaguar Land Rover Ltd.,Jaguar,"XJ Portfolio Supercharged -
SWB",PC,6%,55%G,31%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,6.0,55.0,G,31.0,UK,,ROW,false,false,,,,,0,0.0,6.0,6.0
Jaguar Land Rover Ltd.,Jaguar,XJR - LWB,PC,7%,54%G,31%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,7.0,54.0,G,31.0,UK,,ROW,false,false,,,,,0,0.0,7.0,7.0
Jaguar Land Rover Ltd.,Jaguar,XJR - SWB,PC,7%,55%G,30%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,7.0,55.0,G,30.0,UK,,ROW,false,false,,,,,0,0.0,7.0,7.0
Jaguar Land Rover Ltd.,Jaguar,XK/XKR Coupe/Convertible,PC,4%,47%G,43%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,4.0,47.0,G,43.0,UK,,ROW,false,false,,,,,0,0.0,4.0,4.0
Jaguar Land Rover Ltd.,Jaguar,XKR-S Coupe/Convertible,PC,6%,48%G,41%UK,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,6.0,48.0,G,41.0,UK,,ROW,false,false,,,,,0,0.0,6.0,6.0
Jaguar Land Rover Ltd.,Land Rover,LR2,MPV,1%,52%UK,9%G,UK,,SP,,J,,2015,ROW,false,false,false,false,false,false,1.0,52.0,UK,9.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Land Rover,LR4,MPV,1%,74%UK,11%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,1.0,74.0,UK,11.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Land Rover,"Range Rover 3.0L
Supercharged LWB",MPV,1%,69%UK,18%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,1.0,69.0,UK,18.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Land Rover,"Range Rover 3.0L
Supercharged SWB",MPV,1%,69%UK,18%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,1.0,69.0,UK,18.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
Jaguar Land Rover Ltd.,Land Rover,"Range Rover 5.0L
Supercharged LWB",MPV,1%,74%UK,14%G,UK,,UK,,G,,2015,ROW,false,false,false,false,false,false,1.0,74.0,UK,14.0,G,,ROW,false,false,,,,,0,0.0,1.0,1.0
